,set
99954,train
139761,train
96102,train
126492,train
129357,train
139299,train
135055,train
113204,train
126975,train
80951,train
110364,train
136502,train
136979,train
144522,train
103620,train
131709,train
99387,train
122724,train
127899,train
120313,train
135987,train
137861,train
97526,train
101378,train
125524,train
131214,train
119417,train
123675,train
135539,train
133104,train
132621,train
123602,train
105997,train
100286,train
107460,train
115032,train
134583,train
126062,train
84294,train
136926,train
127917,train
125986,train
134074,train
107986,train
137445,train
133642,train
124587,train
104153,train
130289,train
141200,train
127930,train
150242,train
128396,train
148344,train
64322,train
130311,train
128862,train
134058,train
123620,train
81436,train
146455,train
109838,train
109840,train
107508,train
125551,train
131245,train
123653,train
107465,train
130286,train
124093,train
128851,train
128379,train
117950,train
173017,train
131255,train
130730,train
177801,train
162144,train
127448,train
122184,train
85596,train
129858,train
164519,train
122697,train
135562,train
109839,train
132186,train
123165,train
135529,train
109366,train
130317,train
99000,train
104184,train
122682,train
144992,train
119418,train
126056,train
129834,train
152613,train
142163,train
118893,train
127404,train
107531,train
85706,train
119849,train
131210,train
124579,train
129343,train
130803,train
117937,train
145029,train
136933,train
129853,train
108953,train
144524,train
103191,train
145484,train
142628,train
117964,train
105573,train
117475,train
82853,train
128354,train
126041,train
125999,train
136909,train
106046,train
172549,train
85238,train
197764,train
125073,train
98916,train
97043,train
125086,train
126047,train
148067,train
122265,train
135985,train
142627,train
83692,train
129335,train
173046,train
124102,train
118897,train
88566,train
114205,train
133599,train
128842,train
134545,train
141662,train
194437,train
19542,train
137862,train
102244,train
142629,train
121750,train
137388,train
125508,train
126021,train
76085,train
121240,train
118919,train
125536,train
128841,train
151650,train
132221,train
65272,train
103205,train
93679,train
129355,train
134121,train
104152,train
117046,train
83811,train
127905,train
143558,train
115620,train
141680,train
144533,train
92729,train
130254,train
149293,train
135020,train
129377,train
102251,train
122687,train
135083,train
138806,train
132213,train
98917,train
101712,train
139306,train
138819,train
105136,train
126032,train
126992,train
131686,train
123169,train
98439,train
119875,train
122725,train
76088,train
133652,train
125510,train
195865,train
124112,train
130321,train
127465,train
136934,train
122743,train
127475,train
132180,train
140714,train
139324,train
73236,train
123179,train
117012,train
114153,train
126485,train
142166,train
135979,train
148327,train
164044,train
116517,train
130770,train
129363,train
134069,train
125962,train
109430,train
133606,train
105048,train
93678,train
123605,train
133655,train
171600,train
120768,train
136510,train
136937,train
125028,train
89473,train
118465,train
151668,train
139284,train
142134,train
147590,train
100818,train
86675,train
132638,train
131203,train
104570,train
129379,train
132706,train
143097,train
107938,train
127904,train
126930,train
132173,train
124106,train
126452,train
133580,train
133582,train
83335,train
143569,train
102723,train
123670,train
118450,train
134112,train
152618,train
116526,train
129832,train
142151,train
89503,train
133174,train
134094,train
131705,train
100762,train
138395,train
123129,train
122259,train
140275,train
115631,train
104183,train
140717,train
137396,train
131240,train
133143,train
140248,train
179223,train
118446,train
121249,train
101301,train
100337,train
138846,train
126522,train
105098,train
147874,train
109890,train
146643,train
108008,train
97489,train
82400,train
81319,train
84751,train
108884,train
100767,train
84296,train
133632,train
129331,train
133190,train
94673,train
127882,train
137899,train
140274,train
154520,train
131257,train
137414,train
139300,train
133151,train
106514,train
96578,train
143084,train
121774,train
116931,train
130281,train
126022,train
145462,train
145962,train
134053,train
137912,train
123211,train
127411,train
150221,train
134579,train
138366,train
121315,train
128885,train
65746,train
72405,train
96940,train
119908,train
119385,train
175400,train
95624,train
114557,train
170173,train
123666,train
123636,train
76564,train
118476,train
108892,train
131713,train
135475,train
149772,train
173500,train
136982,train
100339,train
118907,train
115574,train
118917,train
148346,train
126456,train
105522,train
120372,train
139340,train
141665,train
126468,train
103618,train
131224,train
179697,train
135981,train
139289,train
126036,train
85704,train
152619,train
106511,train
122710,train
121245,train
107059,train
130743,train
151199,train
125077,train
101763,train
134045,train
129798,train
124082,train
146418,train
126513,train
126970,train
101286,train
106527,train
119852,train
134095,train
116067,train
141681,train
97525,train
132160,train
134068,train
146897,train
107894,train
138814,train
107038,train
132667,train
117405,train
136015,train
126945,train
135005,train
128898,train
141668,train
153566,train
121271,train
124159,train
138822,train
136001,train
147369,train
135065,train
18589,train
122717,train
126937,train
120364,train
124636,train
91781,train
116045,train
132206,train
146642,train
141669,train
127877,train
136487,train
132622,train
121272,train
145973,train
131698,train
146454,train
124591,train
100349,train
122195,train
131752,train
132215,train
119379,train
107470,train
144537,train
116098,train
125530,train
143589,train
101762,train
126519,train
117481,train
137434,train
140730,train
136499,train
121298,train
120343,train
146915,train
102718,train
106986,train
141227,train
145495,train
124640,train
195862,train
130326,train
124625,train
122705,train
82387,train
146627,train
53373,train
87575,train
103711,train
136423,train
123191,train
164992,train
174925,train
125502,train
144080,train
119365,train
133179,train
83336,train
145482,train
99478,train
119863,train
137433,train
142131,train
115568,train
84300,train
113681,train
109901,train
125561,train
172548,train
121767,train
129372,train
134588,train
143584,train
109359,train
125981,train
142140,train
121260,train
124560,train
131238,train
83805,train
100338,train
105160,train
135998,train
116060,train
115629,train
120374,train
139308,train
75609,train
132204,train
99871,train
116109,train
128412,train
117960,train
121282,train
127430,train
139323,train
84645,train
129364,train
130783,train
135031,train
129852,train
120335,train
114682,train
146438,train
134078,train
130802,train
132189,train
121316,train
141224,train
140250,train
133608,train
154994,train
133125,train
122198,train
138863,train
114086,train
136501,train
137398,train
120355,train
144996,train
135974,train
106942,train
82385,train
99380,train
135520,train
135531,train
126009,train
124595,train
128834,train
143565,train
131218,train
125025,train
116523,train
125058,train
120369,train
129828,train
130795,train
117518,train
137405,train
125513,train
19068,train
126505,train
135993,train
128839,train
126450,train
138344,train
118434,train
106085,train
130276,train
123642,train
82745,train
136977,train
137864,train
117534,train
131736,train
116585,train
119362,train
141194,train
142641,train
133611,train
133650,train
103707,train
104138,train
105614,train
136963,train
107057,train
129358,train
136454,train
110853,train
118006,train
138829,train
95519,train
115569,train
127004,train
147871,train
142634,train
134128,train
100904,train
140253,train
122737,train
119885,train
103665,train
117054,train
83324,train
145472,train
87603,train
96463,train
119886,train
180173,train
115981,train
126951,train
131704,train
132666,train
117946,train
116105,train
135521,train
126055,train
119870,train
107035,train
84759,train
144056,train
120794,train
95517,train
100425,train
134080,train
126946,train
132183,train
153096,train
127908,train
105094,train
146433,train
89510,train
107989,train
133168,train
135478,train
119393,train
147394,train
146899,train
102241,train
149744,train
124569,train
136921,train
143082,train
67646,train
137890,train
118952,train
134086,train
134598,train
137440,train
125540,train
119847,train
138394,train
132678,train
118411,train
122239,train
142138,train
134599,train
102726,train
129796,train
141701,train
137438,train
127000,train
118479,train
119407,train
131225,train
132640,train
142653,train
128909,train
117007,train
137459,train
84772,train
143089,train
116049,train
145935,train
128362,train
125584,train
97966,train
138830,train
81428,train
139791,train
106042,train
126536,train
136943,train
173024,train
127412,train
102252,train
118928,train
115634,train
127906,train
131751,train
85246,train
146167,train
99392,train
126514,train
105569,train
137909,train
108939,train
118911,train
89032,train
162618,train
127434,train
132188,train
133627,train
143604,train
101718,train
81907,train
119389,train
131760,train
102245,train
123155,train
141667,train
101287,train
123145,train
131710,train
146425,train
124142,train
145940,train
134608,train
144511,train
142642,train
147852,train
113205,train
149272,train
194915,train
133647,train
127435,train
145970,train
145949,train
98861,train
115489,train
87612,train
152125,train
133570,train
145954,train
195388,train
136984,train
152616,train
125553,train
107418,train
83333,train
126018,train
137444,train
146445,train
136990,train
127468,train
144033,train
119891,train
134998,train
126525,train
82869,train
109407,train
169696,train
133646,train
101280,train
130773,train
89977,train
126045,train
116538,train
133615,train
127915,train
121752,train
120783,train
115160,train
123171,train
118915,train
130293,train
126493,train
93203,train
88084,train
124570,train
118950,train
153093,train
136025,train
116454,train
132201,train
83219,train
122676,train
122746,train
125089,train
126010,train
119368,train
86196,train
118470,train
130781,train
120824,train
18590,train
126043,train
141679,train
118887,train
117536,train
118957,train
101241,train
132703,train
101773,train
117038,train
128391,train
108933_flip1,train
154518_flip1,train
116106_flip1,train
130262_flip1,train
142154_flip1,train
136484_flip1,train
138371_flip1,train
142175_flip1,train
128858_flip1,train
85714_flip1,train
134611_flip1,train
127470_flip1,train
128422_flip1,train
118901_flip1,train
96094_flip1,train
114686_flip1,train
126046_flip1,train
146428_flip1,train
145015_flip1,train
137387_flip1,train
153099_flip1,train
132155_flip1,train
128406_flip1,train
77989_flip1,train
112253_flip1,train
138388_flip1,train
136424_flip1,train
124577_flip1,train
88552_flip1,train
131231_flip1,train
84646_flip1,train
146427_flip1,train
108041_flip1,train
95618_flip1,train
132159_flip1,train
99428_flip1,train
131235_flip1,train
131253_flip1,train
135941_flip1,train
73353_flip1,train
164522_flip1,train
141206_flip1,train
138355_flip1,train
140729_flip1,train
136987_flip1,train
109365_flip1,train
133663_flip1,train
106037_flip1,train
132232_flip1,train
136459_flip1,train
117527_flip1,train
120772_flip1,train
132198_flip1,train
127935_flip1,train
148802_flip1,train
131727_flip1,train
107533_flip1,train
85233_flip1,train
128873_flip1,train
82851_flip1,train
133098_flip1,train
82269_flip1,train
125998_flip1,train
122238_flip1,train
120847_flip1,train
121322_flip1,train
135973_flip1,train
135471_flip1,train
171125_flip1,train
127910_flip1,train
101377_flip1,train
81916_flip1,train
127902_flip1,train
139755_flip1,train
144994_flip1,train
136013_flip1,train
114683_flip1,train
124583_flip1,train
82394_flip1,train
114218_flip1,train
123674_flip1,train
130294_flip1,train
135035_flip1,train
124158_flip1,train
121277_flip1,train
75138_flip1,train
128846_flip1,train
123182_flip1,train
114539_flip1,train
121771_flip1,train
137875_flip1,train
127888_flip1,train
134125_flip1,train
142633_flip1,train
134577_flip1,train
101714_flip1,train
127473_flip1,train
86069_flip1,train
131269_flip1,train
173522_flip1,train
138356_flip1,train
123152_flip1,train
121291_flip1,train
123174_flip1,train
108419_flip1,train
130273_flip1,train
172545_flip1,train
116579_flip1,train
127941_flip1,train
126033_flip1,train
133644_flip1,train
117060_flip1,train
133637_flip1,train
85589_flip1,train
169219_flip1,train
82872_flip1,train
139301_flip1,train
102664_flip1,train
83332_flip1,train
144984_flip1,train
85118_flip1,train
103661_flip1,train
107461_flip1,train
117993_flip1,train
150240_flip1,train
142647_flip1,train
103141_flip1,train
106519_flip1,train
127433_flip1,train
117513_flip1,train
119434_flip1,train
104144_flip1,train
126994_flip1,train
95625_flip1,train
130279_flip1,train
133149_flip1,train
141657_flip1,train
127007_flip1,train
138393_flip1,train
180654_flip1,train
115619_flip1,train
164042_flip1,train
116577_flip1,train
124635_flip1,train
118946_flip1,train
127438_flip1,train
122212_flip1,train
119883_flip1,train
124163_flip1,train
96100_flip1,train
108418_flip1,train
124099_flip1,train
116111_flip1,train
74185_flip1,train
87610_flip1,train
130328_flip1,train
119374_flip1,train
120291_flip1,train
117983_flip1,train
128374_flip1,train
139767_flip1,train
135028_flip1,train
146905_flip1,train
142637_flip1,train
93720_flip1,train
132693_flip1,train
124585_flip1,train
136971_flip1,train
131219_flip1,train
123131_flip1,train
122678_flip1,train
95993_flip1,train
123197_flip1,train
117039_flip1,train
126005_flip1,train
117966_flip1,train
131265_flip1,train
131246_flip1,train
75133_flip1,train
132705_flip1,train
84642_flip1,train
147378_flip1,train
144069_flip1,train
135045_flip1,train
126521_flip1,train
94195_flip1,train
126063_flip1,train
122248_flip1,train
117992_flip1,train
136014_flip1,train
128886_flip1,train
125587_flip1,train
107039_flip1,train
107984_flip1,train
124157_flip1,train
86183_flip1,train
139781_flip1,train
106563_flip1,train
126964_flip1,train
127890_flip1,train
117484_flip1,train
109906_flip1,train
84756_flip1,train
133661_flip1,train
20022_flip1,train
85249_flip1,train
140726_flip1,train
100823_flip1,train
122735_flip1,train
121306_flip1,train
141190_flip1,train
19069_flip1,train
143111_flip1,train
116996_flip1,train
86666_flip1,train
124137_flip1,train
117998_flip1,train
145941_flip1,train
138347_flip1,train
114157_flip1,train
131739_flip1,train
102240_flip1,train
136920_flip1,train
134519_flip1,train
179226_flip1,train
127001_flip1,train
123606_flip1,train
106562_flip1,train
120340_flip1,train
127460_flip1,train
130798_flip1,train
118420_flip1,train
142640_flip1,train
85721_flip1,train
142144_flip1,train
143096_flip1,train
169698_flip1,train
117955_flip1,train
178276_flip1,train
106050_flip1,train
197290_flip1,train
136964_flip1,train
125984_flip1,train
148820_flip1,train
143113_flip1,train
85595_flip1,train
87146_flip1,train
138368_flip1,train
144536_flip1,train
136488_flip1,train
125566_flip1,train
144057_flip1,train
145957_flip1,train
127926_flip1,train
102666_flip1,train
120812_flip1,train
103668_flip1,train
109364_flip1,train
120793_flip1,train
135548_flip1,train
148323_flip1,train
106049_flip1,train
115626_flip1,train
144535_flip1,train
146436_flip1,train
120789_flip1,train
174449_flip1,train
117019_flip1,train
101765_flip1,train
139788_flip1,train
105568_flip1,train
143592_flip1,train
96944_flip1,train
120781_flip1,train
102188_flip1,train
122266_flip1,train
139285_flip1,train
126972_flip1,train
94627_flip1,train
134992_flip1,train
118449_flip1,train
126976_flip1,train
128425_flip1,train
132646_flip1,train
125518_flip1,train
100375_flip1,train
125064_flip1,train
119366_flip1,train
108937_flip1,train
123143_flip1,train
123631_flip1,train
108940_flip1,train
137409_flip1,train
113619_flip1,train
135059_flip1,train
121303_flip1,train
126530_flip1,train
53375_flip1,train
144983_flip1,train
82868_flip1,train
132225_flip1,train
145474_flip1,train
126042_flip1,train
100292_flip1,train
118899_flip1,train
124147_flip1,train
138389_flip1,train
173499_flip1,train
108042_flip1,train
130334_flip1,train
146441_flip1,train
153090_flip1,train
141699_flip1,train
131748_flip1,train
101284_flip1,train
120811_flip1,train
144521_flip1,train
125042_flip1,train
139780_flip1,train
123651_flip1,train
105996_flip1,train
134090_flip1,train
147370_flip1,train
144987_flip1,train
145483_flip1,train
129336_flip1,train
136034_flip1,train
81920_flip1,train
67173_flip1,train
128429_flip1,train
136918_flip1,train
134082_flip1,train
142145_flip1,train
129378_flip1,train
146451_flip1,train
140739_flip1,train
119409_flip1,train
131690_flip1,train
81439_flip1,train
125112_flip1,train
115979_flip1,train
126499_flip1,train
130320_flip1,train
197368_flip1,train
131209_flip1,train
121779_flip1,train
195391_flip1,train
118947_flip1,train
120769_flip1,train
138864_flip1,train
125543_flip1,train
107054_flip1,train
137877_flip1,train
105090_flip1,train
129818_flip1,train
116063_flip1,train
136983_flip1,train
173496_flip1,train
139318_flip1,train
147396_flip1,train
127456_flip1,train
126501_flip1,train
106526_flip1,train
103143_flip1,train
127462_flip1,train
149752_flip1,train
131256_flip1,train
175875_flip1,train
103194_flip1,train
120817_flip1,train
132712_flip1,train
142164_flip1,train
115633_flip1,train
131271_flip1,train
129359_flip1,train
84295_flip1,train
131263_flip1,train
118908_flip1,train
127484_flip1,train
105561_flip1,train
145967_flip1,train
125072_flip1,train
164520_flip1,train
111780_flip1,train
116544_flip1,train
124588_flip1,train
138827_flip1,train
127939_flip1,train
143564_flip1,train
133629_flip1,train
84639_flip1,train
141693_flip1,train
81796_flip1,train
105632_flip1,train
121776_flip1,train
122257_flip1,train
118012_flip1,train
123692_flip1,train
154044_flip1,train
146923_flip1,train
74659_flip1,train
128421_flip1,train
102727_flip1,train
142621_flip1,train
123615_flip1,train
123157_flip1,train
139766_flip1,train
104572_flip1,train
152621_flip1,train
118942_flip1,train
130784_flip1,train
120363_flip1,train
122218_flip1,train
127384_flip1,train
118903_flip1,train
75611_flip1,train
142150_flip1,train
122242_flip1,train
123192_flip1,train
147380_flip1,train
125519_flip1,train
117990_flip1,train
127937_flip1,train
91780_flip1,train
179701_flip1,train
125082_flip1,train
135479_flip1,train
130332_flip1,train
86672_flip1,train
85723_flip1,train
133162_flip1,train
101239_flip1,train
116992_flip1,train
136969_flip1,train
120329_flip1,train
124589_flip1,train
128376_flip1,train
144042_flip1,train
99427_flip1,train
120844_flip1,train
136017_flip1,train
141188_flip1,train
127884_flip1,train
108462_flip1,train
137390_flip1,train
94628_flip1,train
95147_flip1,train
139773_flip1,train
111779_flip1,train
161668_flip1,train
123658_flip1,train
103673_flip1,train
97574_flip1,train
122677_flip1,train
123201_flip1,train
118958_flip1,train
146421_flip1,train
144077_flip1,train
106522_flip1,train
146891_flip1,train
198318_flip1,train
86189_flip1,train
147391_flip1,train
131737_flip1,train
148818_flip1,train
121744_flip1,train
145963_flip1,train
131202_flip1,train
126997_flip1,train
140254_flip1,train
136421_flip1,train
121239_flip1,train
118444_flip1,train
145493_flip1,train
129315_flip1,train
117516_flip1,train
102324_flip1,train
95148_flip1,train
137867_flip1,train
86191_flip1,train
110852_flip1,train
126909_flip1,train
119907_flip1,train
126461_flip1,train
134049_flip1,train
136000_flip1,train
133096_flip1,train
102243_flip1,train
111305_flip1,train
123635_flip1,train
109837_flip1,train
84640_flip1,train
144041_flip1,train
124097_flip1,train
98906_flip1,train
66221_flip1,train
117482_flip1,train
107985_flip1,train
131731_flip1,train
122670_flip1,train
104627_flip1,train
147842_flip1,train
138837_flip1,train
139304_flip1,train
82382_flip1,train
119895_flip1,train
138363_flip1,train
140749_flip1,train
118486_flip1,train
171118_flip1,train
125533_flip1,train
102234_flip1,train
135558_flip1,train
133136_flip1,train
121290_flip1,train
126517_flip1,train
124594_flip1,train
103198_flip1,train
82271_flip1,train
136012_flip1,train
129807_flip1,train
106586_flip1,train
128437_flip1,train
20016_flip1,train
145486_flip1,train
142632_flip1,train
82381_flip1,train
164518_flip1,train
119367_flip1,train
146928_flip1,train
194913_flip1,train
146906_flip1,train
123626_flip1,train
126464_flip1,train
87601_flip1,train
119361_flip1,train
95989_flip1,train
137920_flip1,train
144531_flip1,train
152620_flip1,train
116092_flip1,train
147873_flip1,train
123643_flip1,train
131233_flip1,train
100761_flip1,train
144076_flip1,train
133590_flip1,train
102187_flip1,train
86180_flip1,train
85699_flip1,train
117967_flip1,train
144510_flip1,train
114211_flip1,train
126472_flip1,train
73235_flip1,train
144528_flip1,train
114693_flip1,train
124101_flip1,train
134131_flip1,train
108952_flip1,train
127879_flip1,train
109886_flip1,train
133579_flip1,train
119893_flip1,train
104660_flip1,train
134565_flip1,train
134097_flip1,train
86662_flip1,train
123138_flip1,train
88561_flip1,train
125036_flip1,train
127949_flip1,train
108417_flip1,train
131718_flip1,train
130792_flip1,train
125581_flip1,train
134100_flip1,train
121741_flip1,train
107532_flip1,train
118940_flip1,train
120315_flip1,train
197844_flip1,train
120788_flip1,train
145968_flip1,train
129380_flip1,train
131262_flip1,train
119390_flip1,train
120839_flip1,train
110379_flip1,train
116533_flip1,train
120819_flip1,train
195942_flip1,train
148318_flip1,train
137397_flip1,train
97520_flip1,train
81909_flip1,train
169224_flip1,train
100769_flip1,train
123142_flip1,train
119862_flip1,train
128853_flip1,train
116586_flip1,train
105634_flip1,train
198317_flip1,train
124123_flip1,train
128837_flip1,train
144997_flip1,train
142612_flip1,train
136471_flip1,train
135039_flip1,train
86663_flip1,train
146435_flip1,train
196340_flip1,train
125515_flip1,train
180176_flip1,train
131697_flip1,train
125501_flip1,train
126488_flip1,train
101766_flip1,train
106581_flip1,train
113682_flip1,train
109358_flip1,train
85724_flip1,train
122742_flip1,train
127407_flip1,train
129790_flip1,train
133591_flip1,train
123190_flip1,train
131234_flip1,train
85250_flip1,train
129857_flip1,train
110313_flip1,train
132202_flip1,train
135043_flip1,train
82870_flip1,train
136980_flip1,train
134595_flip1,train
131201_flip1,train
128908_flip1,train
92730_flip1,train
142650_flip1,train
125548_flip1,train
102725_flip1,train
82864_flip1,train
107473_flip1,train
19067_flip1,train
132185_flip1,train
123196_flip1,train
95145_flip1,train
121755_flip1,train
125537_flip1,train
135030_flip1,train
134050_flip1,train
116043_flip1,train
138868_flip1,train
110839_flip1,train
117005_flip1,train
137889_flip1,train
115148_flip1,train
125101_flip1,train
132205_flip1,train
86671_flip1,train
124614_flip1,train
125085_flip1,train
107940_flip1,train
172067_flip1,train
150719_flip1,train
93206_flip1,train
108482_flip1,train
124556_flip1,train
75134_flip1,train
131251_flip1,train
125043_flip1,train
148800_flip1,train
136023_flip1,train
134532_flip1,train
81908_flip1,train
101298_flip1,train
141201_flip1,train
109413_flip1,train
118353_flip1,train
140715_flip1,train
133186_flip1,train
84774_flip1,train
125997_flip1,train
125545_flip1,train
147373_flip1,train
127942_flip1,train
86178_flip1,train
125577_flip1,train
108458_flip1,train
140710_flip1,train
87617_flip1,train
153574_flip1,train
177802_flip1,train
133144_flip1,train
77988_flip1,train
117049_flip1,train
125059_flip1,train
151190_flip1,train
119364_flip1,train
88551_flip1,train
136960_flip1,train
135501_flip1,train
131708_flip1,train
145030_flip1,train
105994_flip1,train
103203_flip1,train
121259_flip1,train
101856_flip1,train
101764_flip1,train
122721_flip1,train
74661_flip1,train
128432_flip1,train
105563_flip1,train
129787_flip1,train
103616_flip1,train
139288_flip1,train
122237_flip1,train
129846_flip1,train
120358_flip1,train
134591_flip1,train
119861_flip1,train
135476_flip1,train
84303_flip1,train
134580_flip1,train
120840_flip1,train
130269_flip1,train
134564_flip1,train
132661_flip1,train
102668_flip1,train
147398_flip1,train
135946_flip1,train
172070_flip1,train
129381_flip1,train
149767_flip1,train
124554_flip1,train
170649_flip1,train
83344_flip1,train
86199_flip1,train
135995_flip1,train
130777_flip1,train
117058_flip1,train
145950_flip1,train
144540_flip1,train
100342_flip1,train
87128_flip1,train
129803_flip1,train
144046_flip1,train
127466_flip1,train
99870_flip1,train
84290_flip1,train
118438_flip1,train
135076_flip1,train
131244_flip1,train
132195_flip1,train
146645_flip1,train
130791_flip1,train
19541_flip1,train
124149_flip1,train
154521_flip1,train
125517_flip1,train
134091_flip1,train
118437_flip1,train
126478_flip1,train
121256_flip1,train
127006_flip1,train
106561_flip1,train
86176_flip1,train
136033_flip1,train
106993_flip1,train
120830_flip1,train
128378_flip1,train
122664_flip1,train
145470_flip1,train
116100_flip1,train
130291_flip1,train
119359_flip1,train
97996_flip1,train
169697_flip1,train
110832_flip1,train
125978_flip1,train
121288_flip1,train
120349_flip1,train
101289_flip1,train
143081_flip1,train
144545_flip1,train
137908_flip1,train
121753_flip1,train
120341_flip1,train
132691_flip1,train
106524_flip1,train
116573_flip1,train
121725_flip1,train
120784_flip1,train
123612_flip1,train
116055_flip1,train
162617_flip1,train
121736_flip1,train
83825_flip1,train
106040_flip1,train
133636_flip1,train
198316_flip1,train
83330_flip1,train
142148_flip1,train
137384_flip1,train
116103_flip1,train
145025_flip1,train
127481_flip1,train
128881_flip1,train
133654_flip1,train
101756_flip1,train
123159_flip1,train
109361_flip1,train
125087_flip1,train
105092_flip1,train
136922_flip1,train
106518_flip1,train
196815_flip1,train
118956_flip1,train
150702_flip1,train
126012_flip1,train
141215_flip1,train
116994_flip1,train
130766_flip1,train
122188_flip1,train
126948_flip1,train
133662_flip1,train
102254_flip1,train
139339_flip1,train
122232_flip1,train
128387_flip1,train
139792_flip1,train
100766_flip1,train
126529_flip1,train
119910_flip1,train
141698_flip1,train
145010_flip1,train
155472_flip1,train
87139_flip1,train
136007_flip1,train
119859_flip1,train
104146_flip1,train
141198_flip1,train
122671_flip1,train
149292_flip1,train
130280_flip1,train
125514_flip1,train
130799_flip1,train
105097_flip1,train
126037_flip1,train
196418_flip1,train
111311_flip1,train
124559_flip1,train
129793_flip1,train
169220_flip1,train
128360_flip1,train
142624_flip1,train
136473_flip1,train
122723_flip1,train
116572_flip1,train
87577_flip1,train
88083_flip1,train
99855_flip1,train
196416_flip1,train
135023_flip1,train
141661_flip1,train
86063_flip1,train
143115_flip1,train
118455_flip1,train
84644_flip1,train
122201_flip1,train
130755_flip1,train
117478_flip1,train
125995_flip1,train
136008_flip1,train
124574_flip1,train
197842_flip1,train
128430_flip1,train
102250_flip1,train
83221_flip1,train
119421_flip1,train
144534_flip1,train
87611_flip1,train
128866_flip1,train
130769_flip1,train
150718_flip1,train
94157_flip1,train
132147_flip1,train
115539_flip1,train
133126_flip1,train
129326_flip1,train
107512_flip1,train
100290_flip1,train
141193_flip1,train
133124_flip1,train
131700_flip1,train
136915_flip1,train
143104_flip1,train
126052_flip1,train
107034_flip1,train
153098_flip1,train
123677_flip1,train
96942_flip1,train
74186_flip1,train
94193_flip1,train
109408_flip1,train
121287_flip1,train
145466_flip1,train
121721_flip1,train
170174_flip1,train
97528_flip1,train
86198_flip1,train
134570_flip1,train
139769_flip1,train
143083_flip1,train
143094_flip1,train
118914_flip1,train
147853_flip1,train
115585_flip1,train
133095_flip1,train
83329_flip1,train
118456_flip1,train
122182_flip1,train
101291_flip1,train
71930_flip1,train
121270_flip1,train
128407_flip1,train
127956_flip1,train
139786_flip1,train
169699_flip1,train
127436_flip1,train
146917_flip1,train
125503_flip1,train
146424_flip1,train
104140_flip1,train
120294_flip1,train
135511_flip1,train
132671_flip1,train
141216_flip1,train
106051_flip1,train
179222_flip1,train
137406_flip1,train
134553_flip1,train
117997_flip1,train
146442_flip1,train
132643_flip1,train
116047_flip1,train
168746_flip1,train
118954_flip1,train
98442_flip1,train
128894_flip1,train
134559_flip1,train
118474_flip1,train
116061_flip1,train
154517_flip1,train
132632_flip1,train
127893_flip1,train
127907_flip1,train
141219_flip1,train
129810_flip1,train
135468_flip1,train
104623_flip1,train
129316_flip1,train
127463_flip1,train
130758_flip1,train
124076_flip1,train
83804_flip1,train
119857_flip1,train
122207_flip1,train
123172_flip1,train
88093_flip1,train
123214_flip1,train
82380_flip1,train
149274_flip1,train
139281_flip1,train
129792_flip1,train
84778_flip1,train
125109_flip1,train
118891_flip1,train
117942_flip1,train
134568_flip1,train
138357_flip1,train
128904_flip1,train
131236_flip1,train
135950_flip1,train
135542_flip1,train
84169_flip1,train
87142_flip1,train
100822_flip1,train
153564_flip1,train
126484_flip1,train
144509_flip1,train
67649_flip1,train
130268_flip1,train
133135_flip1,train
110356_flip1,train
127901_flip1,train
131734_flip1,train
100820_flip1,train
136440_flip1,train
85226_flip1,train
130297_flip1,train
132149_flip1,train
95988_flip1,train
119370_flip1,train
129317_flip1,train
102716_flip1,train
120846_flip1,train
20494_flip1,train
117949_flip1,train
197369_flip1,train
133121_flip1,train
114204_flip1,train
144986_flip1,train
140273_flip1,train
140246_flip1,train
101770_flip1,train
145011_flip1,train
127441_flip1,train
94668_flip1,train
119889_flip1,train
141221_flip1,train
137437_flip1,train
122745_flip1,train
141210_flip1,train
135547_flip1,train
123205_flip1,train
144989_flip1,train
119394_flip1,train
133598_flip1,train
150223_flip1,train
123193_flip1,train
116529_flip1,train
98001_flip1,train
126932_flip1,train
87141_flip1,train
99872_flip1,train
82871_flip1,train
120292_flip1,train
84748_flip1,train
106512_flip1,train
125056_flip1,train
143108_flip1,train
133607_flip1,train
74663_flip1,train
128907_flip1,train
138848_flip1,train
145468_flip1,train
126943_flip1,train
124608_flip1,train
127459_flip1,train
121711_flip1,train
126487_flip1,train
84763_flip1,train
118895_flip1,train
92728_flip1,train
115014_flip1,train
122268_flip1,train
133581_flip1,train
138369_flip1,train
105611_flip1,train
123163_flip1,train
105575_flip1,train
113679_flip1,train
118009_flip1,train
133188_flip1,train
110833_flip1,train
134107_flip1,train
107939_flip1,train
133111_flip1,train
132176_flip1,train
139797_flip1,train
73711_flip1,train
135477_flip1,train
118920_flip1,train
122703_flip1,train
133578_flip1,train
135480_flip1,train
120845_flip1,train
128366_flip1,train
145934_flip1,train
132658_flip1,train
129841_flip1,train
130778_flip1,train
137448_flip1,train
135470_flip1,train
139337_flip1,train
172571_flip1,train
149295_flip1,train
144539_flip1,train
143560_flip1,train
147845_flip1,train
138383_flip1,train
134561_flip1,train
125068_flip1,train
131716_flip1,train
128912_flip1,train
128388_flip1,train
151666_flip1,train
136482_flip1,train
136492_flip1,train
124627_flip1,train
119905_flip1,train
83820_flip1,train
119898_flip1,train
142178_flip1,train
147843_flip1,train
125062_flip1,train
103282_flip1,train
123209_flip1,train
133656_flip1,train
129821_flip1,train
143124_flip1,train
