,set
145967_flip1,train
126503_flip1,train
132185_flip1,train
132656_flip1,train
120820_flip1,train
100901_flip1,train
129837_flip1,train
121255_flip1,train
125990_flip1,train
142156_flip1,train
142168_flip1,train
132171_flip1,train
129367_flip1,train
131690_flip1,train
123214_flip1,train
134577_flip1,train
125517_flip1,train
132691_flip1,train
139764_flip1,train
123615_flip1,train
141206_flip1,train
123659_flip1,train
127922_flip1,train
133608_flip1,train
127938_flip1,train
138348_flip1,train
146924_flip1,train
131718_flip1,train
127413_flip1,train
145022_flip1,train
122228_flip1,train
124620_flip1,train
132683_flip1,train
122218_flip1,train
138354_flip1,train
137414_flip1,train
125548_flip1,train
136011_flip1,train
137437_flip1,train
134108_flip1,train
130782_flip1,train
133162_flip1,train
141210_flip1,train
137872_flip1,train
122701_flip1,train
122707_flip1,train
136008_flip1,train
137448_flip1,train
122189_flip1,train
141208_flip1,train
132625_flip1,train
138362_flip1,train
133645_flip1,train
130272_flip1,train
145491_flip1,train
136916_flip1,train
136956_flip1,train
135527_flip1,train
136963_flip1,train
136469_flip1,train
129311_flip1,train
124113_flip1,train
129321_flip1,train
130767_flip1,train
144550_flip1,train
130274_flip1,train
137449_flip1,train
126488_flip1,train
130779_flip1,train
138835_flip1,train
144551_flip1,train
129332_flip1,train
133646_flip1,train
132175_flip1,train
131253_flip1,train
121258_flip1,train
126016_flip1,train
121270_flip1,train
126979_flip1,train
117947_flip1,train
134567_flip1,train
119838_flip1,train
135062_flip1,train
122211_flip1,train
134070_flip1,train
142177_flip1,train
129840_flip1,train
125093_flip1,train
126466_flip1,train
125515_flip1,train
136930_flip1,train
126975_flip1,train
128390_flip1,train
128372_flip1,train
129349_flip1,train
137447_flip1,train
137421_flip1,train
122706_flip1,train
132180_flip1,train
118888_flip1,train
136959_flip1,train
127459_flip1,train
132176_flip1,train
145969_flip1,train
121271_flip1,train
126036_flip1,train
127917_flip1,train
134071_flip1,train
117472_flip1,train
121795_flip1,train
136480_flip1,train
144536_flip1,train
131740_flip1,train
131244_flip1,train
122220_flip1,train
137892_flip1,train
131744_flip1,train
135060_flip1,train
142640_flip1,train
130744_flip1,train
120341_flip1,train
136927_flip1,train
122692_flip1,train
133105_flip1,train
138831_flip1,train
127903_flip1,train
124594_flip1,train
123630_flip1,train
128364_flip1,train
133124_flip1,train
138347_flip1,train
134128_flip1,train
128406_flip1,train
132669_flip1,train
137443_flip1,train
132215_flip1,train
181128_flip1,train
132216_flip1,train
136018_flip1,train
125074_flip1,train
135516_flip1,train
137887_flip1,train
121743_flip1,train
126004_flip1,train
141222_flip1,train
135051_flip1,train
139771_flip1,train
123164_flip1,train
130743_flip1,train
136475_flip1,train
136462_flip1,train
125060_flip1,train
131727_flip1,train
133132_flip1,train
139788_flip1,train
138848_flip1,train
127410_flip1,train
134558_flip1,train
126477_flip1,train
126936_flip1,train
122684_flip1,train
124135_flip1,train
133639_flip1,train
127905_flip1,train
129824_flip1,train
138836_flip1,train
131259_flip1,train
142170_flip1,train
124582_flip1,train
132673_flip1,train
126494_flip1,train
122222_flip1,train
145486_flip1,train
133161_flip1,train
123170_flip1,train
120816_flip1,train
131735_flip1,train
130276_flip1,train
130798_flip1,train
127937_flip1,train
146926_flip1,train
138353_flip1,train
114212_flip1,train
144079_flip1,train
135975_flip1,train
123647_flip1,train
135507_flip1,train
121262_flip1,train
132638_flip1,train
131250_flip1,train
130268_flip1,train
132202_flip1,train
127907_flip1,train
142649_flip1,train
126501_flip1,train
125531_flip1,train
122204_flip1,train
114686_flip1,train
132168_flip1,train
129324_flip1,train
132184_flip1,train
133644_flip1,train
130321_flip1,train
138841_flip1,train
127901_flip1,train
127933_flip1,train
124138_flip1,train
126968_flip1,train
128852_flip1,train
129793_flip1,train
131720_flip1,train
136444_flip1,train
125565_flip1,train
137442_flip1,train
134592_flip1,train
130278_flip1,train
121322_flip1,train
146922_flip1,train
134551_flip1,train
131224_flip1,train
132646_flip1,train
131749_flip1,train
135031_flip1,train
133164_flip1,train
124103_flip1,train
133172_flip1,train
135532_flip1,train
146925_flip1,train
141213_flip1,train
122207_flip1,train
123196_flip1,train
115570_flip1,train
133131_flip1,train
124580_flip1,train
124089_flip1,train
130787_flip1,train
136981_flip1,train
141697_flip1,train
127447_flip1,train
134104_flip1,train
147397_flip1,train
128849_flip1,train
132151_flip1,train
124612_flip1,train
129320_flip1,train
131207_flip1,train
134559_flip1,train
123632_flip1,train
138839_flip1,train
127926_flip1,train
140247_flip1,train
129807_flip1,train
121733_flip1,train
133573_flip1,train
139796_flip1,train
135990_flip1,train
120312_flip1,train
114218_flip1,train
124129_flip1,train
123638_flip1,train
143593_flip1,train
105992_flip1,train
130781_flip1,train
127407_flip1,train
128868_flip1,train
105517_flip1,train
125541_flip1,train
128881_flip1,train
129366_flip1,train
136024_flip1,train
128864_flip1,train
124614_flip1,train
130264_flip1,train
135523_flip1,train
128838_flip1,train
129838_flip1,train
99478_flip1,train
134113_flip1,train
129835_flip1,train
121319_flip1,train
136486_flip1,train
145017_flip1,train
139310_flip1,train
122232_flip1,train
144554_flip1,train
131726_flip1,train
132169_flip1,train
136931_flip1,train
128394_flip1,train
133640_flip1,train
133651_flip1,train
131211_flip1,train
139319_flip1,train
121767_flip1,train
132687_flip1,train
121736_flip1,train
141209_flip1,train
123668_flip1,train
131240_flip1,train
140752_flip1,train
135986_flip1,train
132170_flip1,train
123167_flip1,train
141695_flip1,train
137415_flip1,train
123166_flip1,train
127897_flip1,train
129309_flip1,train
135972_flip1,train
127880_flip1,train
139298_flip1,train
125062_flip1,train
139324_flip1,train
132193_flip1,train
129305_flip1,train
138820_flip1,train
125042_flip1,train
136468_flip1,train
134596_flip1,train
134561_flip1,train
129827_flip1,train
124109_flip1,train
135988_flip1,train
134078_flip1,train
136978_flip1,train
144063_flip1,train
131263_flip1,train
126021_flip1,train
126015_flip1,train
140735_flip1,train
134588_flip1,train
126017_flip1,train
135066_flip1,train
131238_flip1,train
134097_flip1,train
125538_flip1,train
126023_flip1,train
129794_flip1,train
145498_flip1,train
118422_flip1,train
129368_flip1,train
133168_flip1,train
130304_flip1,train
124136_flip1,train
122195_flip1,train
139790_flip1,train
135995_flip1,train
128410_flip1,train
142163_flip1,train
123185_flip1,train
127896_flip1,train
122271_flip1,train
122694_flip1,train
137397_flip1,train
125543_flip1,train
136970_flip1,train
121769_flip1,train
128368_flip1,train
143594_flip1,train
133108_flip1,train
139290_flip1,train
124596_flip1,train
132187_flip1,train
120309_flip1,train
132194_flip1,train
145965_flip1,train
127461_flip1,train
123159_flip1,train
130299_flip1,train
133627_flip1,train
133637_flip1,train
116520_flip1,train
130788_flip1,train
126483_flip1,train
127422_flip1,train
126030_flip1,train
124139_flip1,train
129322_flip1,train
121286_flip1,train
143584_flip1,train
132150_flip1,train
121760_flip1,train
131686_flip1,train
143602_flip1,train
138396_flip1,train
122201_flip1,train
122717_flip1,train
124122_flip1,train
134116_flip1,train
140242_flip1,train
126984_flip1,train
129307_flip1,train
136503_flip1,train
146921_flip1,train
145018_flip1,train
125059_flip1,train
134598_flip1,train
135519_flip1,train
137893_flip1,train
125555_flip1,train
122695_flip1,train
141225_flip1,train
147398_flip1,train
130275_flip1,train
137914_flip1,train
121321_flip1,train
130290_flip1,train
131712_flip1,train
132189_flip1,train
143127_flip1,train
102326_flip1,train
124131_flip1,train
125038_flip1,train
132676_flip1,train
137882_flip1,train
128413_flip1,train
140244_flip1,train
134576_flip1,train
134080_flip1,train
131268_flip1,train
128831_flip1,train
130739_flip1,train
126942_flip1,train
127888_flip1,train
135991_flip1,train
131717_flip1,train
116995_flip1,train
125088_flip1,train
140749_flip1,train
144538_flip1,train
146445_flip1,train
127448_flip1,train
132681_flip1,train
127444_flip1,train
119834_flip1,train
131260_flip1,train
124119_flip1,train
122231_flip1,train
132214_flip1,train
122240_flip1,train
106942_flip1,train
135533_flip1,train
131748_flip1,train
137445_flip1,train
140272_flip1,train
19547_flip1,train
129314_flip1,train
131251_flip1,train
142647_flip1,train
123161_flip1,train
126002_flip1,train
127876_flip1,train
140250_flip1,train
144060_flip1,train
138374_flip1,train
129802_flip1,train
134101_flip1,train
128385_flip1,train
138351_flip1,train
116521_flip1,train
134582_flip1,train
124600_flip1,train
127894_flip1,train
118894_flip1,train
133113_flip1,train
128369_flip1,train
126959_flip1,train
134092_flip1,train
122244_flip1,train
122663_flip1,train
133638_flip1,train
132701_flip1,train
122679_flip1,train
123182_flip1,train
141692_flip1,train
135979_flip1,train
133614_flip1,train
131705_flip1,train
121295_flip1,train
123177_flip1,train
135038_flip1,train
125512_flip1,train
129795_flip1,train
129817_flip1,train
135987_flip1,train
145504_flip1,train
118417_flip1,train
134089_flip1,train
136010_flip1,train
121751_flip1,train
131264_flip1,train
136932_flip1,train
134082_flip1,train
128371_flip1,train
141197_flip1,train
131698_flip1,train
133604_flip1,train
122241_flip1,train
135992_flip1,train
132693_flip1,train
136920_flip1,train
123661_flip1,train
140728_flip1,train
138832_flip1,train
139787_flip1,train
131226_flip1,train
128832_flip1,train
138363_flip1,train
137896_flip1,train
121289_flip1,train
124611_flip1,train
127911_flip1,train
121756_flip1,train
137398_flip1,train
121770_flip1,train
145493_flip1,train
132698_flip1,train
114210_flip1,train
144543_flip1,train
126958_flip1,train
133142_flip1,train
133125_flip1,train
121263_flip1,train
123191_flip1,train
128869_flip1,train
131265_flip1,train
134083_flip1,train
128890_flip1,train
128358_flip1,train
126459_flip1,train
134114_flip1,train
122746_flip1,train
133618_flip1,train
137880_flip1,train
132685_flip1,train
142161_flip1,train
135024_flip1,train
126469_flip1,train
117471_flip1,train
132640_flip1,train
126508_flip1,train
126978_flip1,train
129803_flip1,train
123637_flip1,train
124143_flip1,train
120371_flip1,train
145971_flip1,train
130751_flip1,train
127412_flip1,train
143604_flip1,train
136487_flip1,train
132154_flip1,train
134557_flip1,train
124125_flip1,train
129821_flip1,train
120308_flip1,train
129836_flip1,train
135537_flip1,train
125078_flip1,train
130317_flip1,train
137881_flip1,train
141223_flip1,train
100902_flip1,train
132160_flip1,train
118889_flip1,train
126492_flip1,train
126970_flip1,train
130301_flip1,train
136921_flip1,train
122683_flip1,train
145495_flip1,train
134565_flip1,train
126991_flip1,train
145980_flip1,train
145977_flip1,train
121791_flip1,train
124583_flip1,train
135550_flip1,train
134075_flip1,train
122243_flip1,train
121757_flip1,train
125516_flip1,train
122245_flip1,train
137867_flip1,train
126467_flip1,train
130303_flip1,train
126976_flip1,train
133119_flip1,train
137388_flip1,train
138369_flip1,train
145013_flip1,train
127453_flip1,train
101375_flip1,train
126515_flip1,train
126028_flip1,train
139342_flip1,train
123220_flip1,train
137441_flip1,train
122670_flip1,train
135983_flip1,train
137390_flip1,train
143120_flip1,train
129353_flip1,train
129820_flip1,train
144076_flip1,train
122190_flip1,train
133107_flip1,train
136933_flip1,train
140248_flip1,train
132678_flip1,train
124587_flip1,train
120782_flip1,train
128355_flip1,train
141212_flip1,train
99475_flip1,train
146442_flip1,train
121796_flip1,train
122680_flip1,train
130753_flip1,train
117943_flip1,train
136472_flip1,train
119841_flip1,train
118420_flip1,train
136974_flip1,train
144074_flip1,train
129306_flip1,train
137402_flip1,train
139789_flip1,train
139791_flip1,train
118457_flip1,train
130752_flip1,train
130774_flip1,train
135538_flip1,train
142176_flip1,train
146440_flip1,train
131692_flip1,train
132218_flip1,train
124604_flip1,train
130302_flip1,train
132211_flip1,train
124564_flip1,train
134110_flip1,train
126956_flip1,train
132667_flip1,train
129845_flip1,train
138828_flip1,train
120843_flip1,train
134099_flip1,train
132166_flip1,train
125554_flip1,train
138340_flip1,train
131243_flip1,train
136465_flip1,train
140265_flip1,train
141205_flip1,train
121293_flip1,train
115636_flip1,train
132217_flip1,train
128409_flip1,train
122193_flip1,train
123669_flip1,train
137875_flip1,train
138341_flip1,train
123188_flip1,train
137391_flip1,train
136007_flip1,train
146919_flip1,train
141690_flip1,train
130769_flip1,train
137886_flip1,train
120813_flip1,train
125080_flip1,train
139776_flip1,train
123634_flip1,train
130259_flip1,train
126966_flip1,train
121240_flip1,train
132643_flip1,train
144552_flip1,train
138350_flip1,train
121241_flip1,train
120792_flip1,train
127919_flip1,train
124563_flip1,train
123616_flip1,train
134584_flip1,train
123152_flip1,train
128405_flip1,train
120815_flip1,train
123179_flip1,train
145026_flip1,train
125546_flip1,train
134103_flip1,train
128833_flip1,train
129379_flip1,train
133136_flip1,train
139299_flip1,train
116519_flip1,train
140721_flip1,train
136474_flip1,train
99477_flip1,train
130728_flip1,train
131256_flip1,train
133589_flip1,train
140734_flip1,train
138390_flip1,train
127456_flip1,train
142642_flip1,train
126951_flip1,train
128357_flip1,train
135020_flip1,train
136458_flip1,train
126954_flip1,train
131687_flip1,train
137923_flip1,train
139770_flip1,train
139293_flip1,train
137883_flip1,train
140241_flip1,train
122703_flip1,train
137916_flip1,train
116043_flip1,train
145028_flip1,train
128389_flip1,train
126974_flip1,train
131261_flip1,train
135996_flip1,train
140737_flip1,train
122188_flip1,train
143117_flip1,train
141217_flip1,train
133619_flip1,train
125539_flip1,train
133153_flip1,train
125094_flip1,train
140254_flip1,train
129825_flip1,train
122242_flip1,train
120817_flip1,train
130785_flip1,train
136005_flip1,train
146454_flip1,train
135540_flip1,train
126953_flip1,train
141221_flip1,train
126985_flip1,train
135509_flip1,train
133593_flip1,train
119836_flip1,train
132660_flip1,train
129799_flip1,train
123171_flip1,train
126983_flip1,train
145979_flip1,train
121320_flip1,train
127878_flip1,train
130736_flip1,train
138356_flip1,train
138819_flip1,train
123657_flip1,train
127883_flip1,train
139294_flip1,train
130747_flip1,train
123671_flip1,train
146923_flip1,train
147400_flip1,train
134111_flip1,train
124617_flip1,train
135549_flip1,train
126923_flip1,train
123157_flip1,train
131228_flip1,train
145500_flip1,train
131709_flip1,train
137418_flip1,train
140257_flip1,train
137406_flip1,train
139765_flip1,train
140274_flip1,train
129781_flip1,train
121764_flip1,train
123693_flip1,train
130288_flip1,train
134594_flip1,train
133170_flip1,train
136975_flip1,train
137864_flip1,train
122205_flip1,train
123642_flip1,train
127923_flip1,train
133575_flip1,train
138383_flip1,train
130296_flip1,train
119365_flip1,train
133642_flip1,train
135551_flip1,train
122678_flip1,train
139797_flip1,train
134112_flip1,train
131273_flip1,train
131232_flip1,train
124591_flip1,train
134591_flip1,train
134564_flip1,train
140261_flip1,train
123656_flip1,train
123169_flip1,train
116516_flip1,train
144544_flip1,train
138829_flip1,train
129346_flip1,train
135542_flip1,train
130292_flip1,train
147402_flip1,train
130768_flip1,train
130729_flip1,train
130777_flip1,train
125527_flip1,train
138385_flip1,train
123165_flip1,train
140263_flip1,train
136943_flip1,train
138343_flip1,train
142650_flip1,train
128840_flip1,train
132219_flip1,train
130734_flip1,train
143595_flip1,train
145492_flip1,train
130277_flip1,train
142166_flip1,train
122698_flip1,train
126981_flip1,train
129313_flip1,train
129813_flip1,train
133577_flip1,train
101380_flip1,train
127457_flip1,train
142172_flip1,train
127466_flip1,train
132224_flip1,train
133621_flip1,train
134575_flip1,train
101856_flip1,train
132684_flip1,train
120315_flip1,train
130755_flip1,train
125084_flip1,train
132198_flip1,train
140740_flip1,train
139291_flip1,train
124141_flip1,train
140240_flip1,train
133158_flip1,train
129822_flip1,train
130316_flip1,train
123665_flip1,train
121260_flip1,train
131743_flip1,train
126960_flip1,train
133098_flip1,train
126487_flip1,train
119362_flip1,train
136026_flip1,train
132153_flip1,train
137871_flip1,train
114687_flip1,train
126038_flip1,train
135525_flip1,train
144549_flip1,train
127912_flip1,train
138367_flip1,train
133586_flip1,train
131745_flip1,train
127928_flip1,train
107417_flip1,train
122217_flip1,train
123193_flip1,train
126938_flip1,train
137870_flip1,train
134589_flip1,train
135529_flip1,train
131217_flip1,train
181126_flip1,train
145023_flip1,train
130726_flip1,train
129800_flip1,train
137911_flip1,train
133176_flip1,train
126478_flip1,train
143110_flip1,train
132670_flip1,train
140723_flip1,train
128407_flip1,train
132636_flip1,train
131252_flip1,train
130263_flip1,train
140732_flip1,train
135513_flip1,train
132631_flip1,train
131747_flip1,train
133120_flip1,train
136962_flip1,train
132178_flip1,train
132632_flip1,train
128871_flip1,train
127446_flip1,train
145016_flip1,train
132161_flip1,train
120294_flip1,train
123670_flip1,train
127431_flip1,train
125528_flip1,train
123154_flip1,train
121762_flip1,train
119844_flip1,train
134572_flip1,train
140725_flip1,train
128873_flip1,train
131208_flip1,train
63847_flip1,train
123662_flip1,train
136492_flip1,train
122691_flip1,train
132680_flip1,train
132695_flip1,train
127005_flip1,train
121285_flip1,train
121239_flip1,train
135495_flip1,train
131219_flip1,train
121291_flip1,train
124578_flip1,train
146441_flip1,train
121740_flip1,train
143121_flip1,train
122721_flip1,train
139296_flip1,train
134581_flip1,train
133177_flip1,train
132174_flip1,train
142637_flip1,train
145974_flip1,train
133626_flip1,train
133580_flip1,train
121746_flip1,train
123141_flip1,train
124116_flip1,train
128835_flip1,train
125085_flip1,train
121790_flip1,train
134069_flip1,train
126961_flip1,train
128888_flip1,train
131205_flip1,train
145021_flip1,train
101850_flip1,train
136454_flip1,train
125068_flip1,train
130776_flip1,train
139323_flip1,train
127464_flip1,train
139292_flip1,train
138826_flip1,train
137450_flip1,train
122234_flip1,train
134555_flip1,train
120344_flip1,train
127875_flip1,train
134085_flip1,train
129310_flip1,train
133144_flip1,train
132173_flip1,train
128878_flip1,train
120375_flip1,train
124137_flip1,train
131707_flip1,train
129351_flip1,train
135049_flip1,train
135982_flip1,train
124132_flip1,train
131267_flip1,train
131242_flip1,train
121245_flip1,train
127884_flip1,train
127415_flip1,train
122743_flip1,train
136490_flip1,train
135552_flip1,train
124566_flip1,train
133150_flip1,train
125073_flip1,train
125560_flip1,train
132172_flip1,train
125496_flip1,train
135997_flip1,train
119369_flip1,train
137888_flip1,train
124610_flip1,train
122686_flip1,train
136484_flip1,train
136501_flip1,train
128855_flip1,train
132653_flip1,train
140739_flip1,train
125534_flip1,train
128381_flip1,train
133123_flip1,train
133099_flip1,train
136966_flip1,train
131715_flip1,train
142159_flip1,train
138816_flip1,train
128863_flip1,train
122710_flip1,train
131714_flip1,train
129360_flip1,train
133613_flip1,train
146450_flip1,train
136945_flip1,train
131262_flip1,train
128373_flip1,train
134084_flip1,train
122690_flip1,train
135045_flip1,train
142160_flip1,train
138393_flip1,train
143112_flip1,train
132152_flip1,train
133641_flip1,train
131708_flip1,train
138818_flip1,train
126500_flip1,train
127925_flip1,train
121294_flip1,train
136022_flip1,train
126507_flip1,train
117939_flip1,train
132205_flip1,train
135544_flip1,train
120317_flip1,train
117945_flip1,train
133110_flip1,train
131675_flip1,train
146927_flip1,train
135039_flip1,train
133615_flip1,train
133139_flip1,train
133622_flip1,train
136449_flip1,train
136937_flip1,train
135026_flip1,train
121765_flip1,train
125536_flip1,train
116110_flip1,train
133612_flip1,train
136456_flip1,train
140275_flip1,train
144542_flip1,train
123631_flip1,train
138368_flip1,train
131684_flip1,train
142158_flip1,train
131270_flip1,train
146444_flip1,train
131730_flip1,train
129347_flip1,train
137890_flip1,train
139302_flip1,train
135025_flip1,train
135998_flip1,train
134549_flip1,train
122194_flip1,train
126943_flip1,train
133616_flip1,train
136918_flip1,train
146449_flip1,train
117469_flip1,train
130271_flip1,train
137410_flip1,train
125991_flip1,train
126026_flip1,train
142171_flip1,train
136982_flip1,train
138370_flip1,train
131689_flip1,train
136471_flip1,train
140729_flip1,train
119847_flip1,train
139337_flip1,train
134552_flip1,train
134067_flip1,train
143591_flip1,train
125514_flip1,train
126502_flip1,train
130322_flip1,train
136463_flip1,train
134569_flip1,train
132159_flip1,train
136964_flip1,train
137895_flip1,train
125053_flip1,train
133117_flip1,train
139795_flip1,train
126989_flip1,train
130780_flip1,train
126973_flip1,train
122699_flip1,train
146452_flip1,train
136496_flip1,train
133145_flip1,train
120313_flip1,train
125077_flip1,train
135075_flip1,train
130312_flip1,train
99953_flip1,train
133572_flip1,train
132633_flip1,train
132183_flip1,train
123691_flip1,train
134100_flip1,train
127887_flip1,train
129352_flip1,train
128383_flip1,train
101379_flip1,train
132696_flip1,train
136971_flip1,train
130315_flip1,train
102331_flip1,train
132689_flip1,train
136448_flip1,train
140273_flip1,train
139767_flip1,train
132697_flip1,train
124127_flip1,train
128830_flip1,train
100428_flip1,train
122208_flip1,train
133605_flip1,train
136001_flip1,train
123181_flip1,train
129792_flip1,train
129833_flip1,train
140269_flip1,train
130318_flip1,train
130306_flip1,train
121269_flip1,train
124586_flip1,train
123618_flip1,train
135999_flip1,train
129369_flip1,train
128841_flip1,train
125542_flip1,train
125082_flip1,train
139792_flip1,train
114217_flip1,train
124613_flip1,train
128892_flip1,train
136498_flip1,train
124565_flip1,train
130305_flip1,train
130723_flip1,train
139315_flip1,train
139320_flip1,train
133650_flip1,train
127420_flip1,train
142641_flip1,train
129783_flip1,train
126972_flip1,train
129818_flip1,train
137423_flip1,train
145011_flip1,train
135522_flip1,train
137408_flip1,train
134590_flip1,train
128845_flip1,train
143605_flip1,train
125530_flip1,train
139341_flip1,train
127900_flip1,train
126463_flip1,train
131700_flip1,train
136960_flip1,train
134124_flip1,train
123218_flip1,train
116517_flip1,train
139800_flip1,train
130310_flip1,train
139322_flip1,train
126982_flip1,train
130741_flip1,train
132628_flip1,train
142162_flip1,train
128388_flip1,train
120307_flip1,train
141220_flip1,train
126481_flip1,train
121734_flip1,train
98526_flip1,train
127426_flip1,train
125556_flip1,train
125081_flip1,train
126977_flip1,train
122713_flip1,train
134119_flip2,train
136944_flip2,train
127411_flip2,train
129339_flip2,train
135520_flip2,train
129363_flip2,train
140260_flip2,train
136922_flip2,train
133157_flip2,train
145966_flip2,train
130293_flip2,train
137898_flip2,train
136460_flip2,train
135056_flip2,train
129804_flip2,train
120310_flip2,train
133102_flip2,train
142169_flip2,train
121742_flip2,train
136438_flip2,train
124123_flip2,train
132158_flip2,train
129830_flip2,train
130730_flip2,train
129831_flip2,train
127452_flip2,train
120819_flip2,train
143597_flip2,train
138352_flip2,train
132679_flip2,train
145015_flip2,train
132156_flip2,train
142644_flip2,train
124106_flip2,train
138860_flip2,train
130754_flip2,train
143115_flip2,train
127890_flip2,train
126461_flip2,train
131679_flip2,train
137417_flip2,train
131693_flip2,train
137401_flip2,train
137878_flip2,train
146928_flip2,train
102807_flip2,train
116992_flip2,train
126493_flip2,train
136466_flip2,train
132651_flip2,train
130791_flip2,train
136947_flip2,train
142633_flip2,train
131241_flip2,train
129797_flip2,train
138359_flip2,train
128402_flip2,train
117940_flip2,train
137889_flip2,train
125552_flip2,train
130309_flip2,train
135510_flip2,train
135977_flip2,train
130783_flip2,train
137915_flip2,train
131713_flip2,train
126029_flip2,train
130756_flip2,train
124130_flip2,train
146451_flip2,train
141696_flip2,train
139311_flip2,train
133579_flip2,train
127916_flip2,train
141684_flip2,train
132220_flip2,train
124114_flip2,train
122209_flip2,train
130766_flip2,train
127891_flip2,train
139778_flip2,train
147401_flip2,train
123636_flip2,train
129318_flip2,train
122740_flip2,train
120320_flip2,train
129350_flip2,train
132226_flip2,train
137446_flip2,train
138346_flip2,train
126511_flip2,train
106467_flip2,train
144546_flip2,train
135077_flip2,train
135545_flip2,train
144072_flip2,train
132699_flip2,train
125076_flip2,train
125037_flip2,train
135528_flip2,train
126941_flip2,train
130732_flip2,train
129798_flip2,train
120790_flip2,train
134088_flip2,train
128374_flip2,train
132663_flip2,train
141688_flip2,train
141218_flip2,train
137404_flip2,train
139336_flip2,train
119843_flip2,train
137409_flip2,train
137438_flip2,train
134583_flip2,train
136499_flip2,train
143122_flip2,train
115160_flip2,train
126034_flip2,train
122267_flip2,train
133610_flip2,train
128836_flip2,train
123153_flip2,train
129358_flip2,train
136976_flip2,train
132641_flip2,train
127435_flip2,train
114692_flip2,train
128356_flip2,train
139300_flip2,train
130773_flip2,train
132700_flip2,train
121768_flip2,train
121726_flip2,train
118890_flip2,train
144555_flip2,train
127432_flip2,train
125056_flip2,train
136980_flip2,train
130793_flip2,train
139301_flip2,train
125986_flip2,train
126934_flip2,train
138384_flip2,train
127425_flip2,train
122716_flip2,train
142652_flip2,train
125513_flip2,train
120797_flip2,train
124088_flip2,train
128882_flip2,train
129843_flip2,train
143600_flip2,train
139316_flip2,train
143599_flip2,train
128400_flip2,train
140246_flip2,train
116045_flip2,train
101378_flip2,train
133134_flip2,train
122264_flip2,train
126479_flip2,train
121766_flip2,train
120788_flip2,train
123643_flip2,train
135069_flip2,train
127421_flip2,train
146443_flip2,train
132694_flip2,train
140741_flip2,train
122215_flip2,train
120340_flip2,train
123635_flip2,train
136917_flip2,train
123641_flip2,train
141694_flip2,train
143119_flip2,train
128375_flip2,train
132162_flip2,train
135543_flip2,train
119833_flip2,train
144547_flip2,train
133624_flip2,train
127931_flip2,train
133115_flip2,train
122671_flip2,train
120321_flip2,train
121716_flip2,train
126014_flip2,train
122705_flip2,train
135065_flip2,train
135521_flip2,train
128884_flip2,train
125563_flip2,train
140744_flip2,train
120339_flip2,train
142157_flip2,train
124590_flip2,train
120370_flip2,train
123139_flip2,train
134550_flip2,train
140731_flip2,train
129371_flip2,train
141219_flip2,train
102806_flip2,train
133127_flip2,train
123650_flip2,train
136500_flip2,train
137399_flip2,train
129789_flip2,train
125540_flip2,train
131716_flip2,train
133587_flip2,train
121719_flip2,train
124579_flip2,train
125086_flip2,train
121759_flip2,train
124619_flip2,train
131221_flip2,train
122224_flip2,train
133116_flip2,train
138843_flip2,train
143590_flip2,train
127929_flip2,train
139312_flip2,train
126965_flip2,train
126489_flip2,train
135058_flip2,train
136467_flip2,train
125529_flip2,train
100903_flip2,train
134579_flip2,train
127408_flip2,train
132167_flip2,train
135517_flip2,train
128885_flip2,train
139775_flip2,train
142639_flip2,train
131728_flip2,train
121747_flip2,train
122268_flip2,train
128854_flip2,train
134086_flip2,train
119837_flip2,train
142635_flip2,train
131223_flip2,train
141693_flip2,train
122203_flip2,train
147403_flip2,train
126490_flip2,train
125087_flip2,train
145973_flip2,train
139289_flip2,train
132182_flip2,train
116111_flip2,train
124592_flip2,train
132655_flip2,train
134117_flip2,train
139798_flip2,train
131257_flip2,train
139783_flip2,train
129787_flip2,train
136973_flip2,train
135030_flip2,train
127428_flip2,train
141698_flip2,train
129337_flip2,train
140747_flip2,train
139340_flip2,train
131248_flip2,train
133591_flip2,train
131719_flip2,train
133103_flip2,train
122682_flip2,train
123628_flip2,train
122192_flip2,train
128391_flip2,train
131741_flip2,train
121272_flip2,train
126033_flip2,train
122270_flip2,train
136464_flip2,train
145494_flip2,train
133163_flip2,train
126007_flip2,train
133166_flip2,train
128834_flip2,train
125989_flip2,train
137433_flip2,train
130775_flip2,train
121731_flip2,train
130735_flip2,train
138388_flip2,train
136473_flip2,train
123667_flip2,train
128359_flip2,train
140746_flip2,train
135028_flip2,train
127445_flip2,train
117946_flip2,train
134096_flip2,train
133603_flip2,train
136489_flip2,train
123651_flip2,train
126509_flip2,train
131209_flip2,train
126957_flip2,train
133121_flip2,train
122210_flip2,train
144059_flip2,train
129805_flip2,train
132637_flip2,train
133653_flip2,train
136979_flip2,train
123183_flip2,train
123155_flip2,train
135059_flip2,train
134570_flip2,train
115635_flip2,train
130260_flip2,train
144540_flip2,train
144068_flip2,train
108043_flip2,train
131697_flip2,train
124120_flip2,train
123216_flip2,train
131206_flip2,train
122246_flip2,train
138866_flip2,train
133112_flip2,train
139782_flip2,train
140253_flip2,train
144553_flip2,train
134593_flip2,train
129359_flip2,train
132201_flip2,train
145970_flip2,train
122708_flip2,train
137454_flip2,train
136019_flip2,train
135548_flip2,train
141226_flip2,train
133152_flip2,train
136441_flip2,train
133596_flip2,train
139317_flip2,train
118419_flip2,train
128412_flip2,train
126462_flip2,train
136442_flip2,train
131200_flip2,train
