,set
123123_flip1,train
76185_flip1,train
101769_flip1,train
145682_flip1,train
69905_flip1,train
194910_flip1,train
99493_flip1,train
106108_flip1,train
129305_flip1,train
83810_flip1,train
164008_flip1,train
122706_flip1,train
185019_flip1,train
166911_flip1,train
52900_flip1,train
133177_flip1,train
131257_flip1,train
142168_flip1,train
19545_flip1,train
116465_flip1,train
136486_flip1,train
123135_flip1,train
103744_flip1,train
190277_flip1,train
107559_flip1,train
110827_flip1,train
212042_flip1,train
84170_flip1,train
129840_flip1,train
125480_flip1,train
124591_flip1,train
88526_flip1,train
95619_flip1,train
113656_flip1,train
212044_flip1,train
128901_flip1,train
41883_flip1,train
79416_flip1,train
118416_flip1,train
140236_flip1,train
118937_flip1,train
170675_flip1,train
132169_flip1,train
129516_flip1,train
151125_flip1,train
108842_flip1,train
104707_flip1,train
116079_flip1,train
71931_flip1,train
118970_flip1,train
114536_flip1,train
114215_flip1,train
114692_flip1,train
173516_flip1,train
152585_flip1,train
97523_flip1,train
84293_flip1,train
116531_flip1,train
147844_flip1,train
117523_flip1,train
112667_flip1,train
129301_flip1,train
134535_flip1,train
84164_flip1,train
106077_flip1,train
120338_flip1,train
125091_flip1,train
128827_flip1,train
99901_flip1,train
136459_flip1,train
123667_flip1,train
137395_flip1,train
117522_flip1,train
66689_flip1,train
140708_flip1,train
161191_flip1,train
144536_flip1,train
121290_flip1,train
90901_flip1,train
54796_flip1,train
123180_flip1,train
123647_flip1,train
94225_flip1,train
103734_flip1,train
142131_flip1,train
167325_flip1,train
136462_flip1,train
82860_flip1,train
134127_flip1,train
121273_flip1,train
129811_flip1,train
196416_flip1,train
108935_flip1,train
145016_flip1,train
98482_flip1,train
120292_flip1,train
166854_flip1,train
134096_flip1,train
118916_flip1,train
109872_flip1,train
140205_flip1,train
121328_flip1,train
116077_flip1,train
144515_flip1,train
150712_flip1,train
69056_flip1,train
126930_flip1,train
86196_flip1,train
124533_flip1,train
101710_flip1,train
81908_flip1,train
149267_flip1,train
107939_flip1,train
163094_flip1,train
166852_flip1,train
124601_flip1,train
103730_flip1,train
126936_flip1,train
128849_flip1,train
83811_flip1,train
125106_flip1,train
130759_flip1,train
100806_flip1,train
116929_flip1,train
116519_flip1,train
132665_flip1,train
71916_flip1,train
126965_flip1,train
141192_flip1,train
184062_flip1,train
90290_flip1,train
128820_flip1,train
118368_flip1,train
137870_flip1,train
120815_flip1,train
144052_flip1,train
133574_flip1,train
84718_flip1,train
120331_flip1,train
143600_flip1,train
126450_flip1,train
86147_flip1,train
121740_flip1,train
126462_flip1,train
89024_flip1,train
152128_flip1,train
132193_flip1,train
147564_flip1,train
121310_flip1,train
135540_flip1,train
97912_flip1,train
123174_flip1,train
116011_flip1,train
126955_flip1,train
130763_flip1,train
118487_flip1,train
167384_flip1,train
135010_flip1,train
110850_flip1,train
155925_flip1,train
174921_flip1,train
117043_flip1,train
102238_flip1,train
115031_flip1,train
110825_flip1,train
122674_flip1,train
220138_flip1,train
165905_flip1,train
145965_flip1,train
133567_flip1,train
84168_flip1,train
130333_flip1,train
148338_flip1,train
144531_flip1,train
132202_flip1,train
120818_flip1,train
88092_flip1,train
67172_flip1,train
107464_flip1,train
121744_flip1,train
144261_flip1,train
142639_flip1,train
173619_flip1,train
120745_flip1,train
19068_flip1,train
126928_flip1,train
127957_flip1,train
130767_flip1,train
147593_flip1,train
124165_flip1,train
116415_flip1,train
137446_flip1,train
21921_flip1,train
135967_flip1,train
120299_flip1,train
137867_flip1,train
185490_flip1,train
111785_flip1,train
94653_flip1,train
144527_flip1,train
114199_flip1,train
143595_flip1,train
171584_flip1,train
152137_flip1,train
115052_flip1,train
197765_flip1,train
101763_flip1,train
173020_flip1,train
111367_flip1,train
135086_flip1,train
117496_flip1,train
112657_flip1,train
127392_flip1,train
96945_flip1,train
126967_flip1,train
144047_flip1,train
126470_flip1,train
113696_flip1,train
117926_flip1,train
113616_flip1,train
135995_flip1,train
129327_flip1,train
120817_flip1,train
27167_flip1,train
134103_flip1,train
105181_flip1,train
98862_flip1,train
105052_flip1,train
115611_flip1,train
99471_flip1,train
117049_flip1,train
100898_flip1,train
148975_flip1,train
172099_flip1,train
133151_flip1,train
149272_flip1,train
133623_flip1,train
84756_flip1,train
97998_flip1,train
92740_flip1,train
139771_flip1,train
115098_flip1,train
164518_flip1,train
116052_flip1,train
140725_flip1,train
95180_flip1,train
95990_flip1,train
127450_flip1,train
130288_flip1,train
152125_flip1,train
135055_flip1,train
191701_flip1,train
85232_flip1,train
130274_flip1,train
134545_flip1,train
135472_flip1,train
107517_flip1,train
67629_flip1,train
72336_flip1,train
101719_flip1,train
99852_flip1,train
118484_flip1,train
122210_flip1,train
59988_flip1,train
130884_flip1,train
196338_flip1,train
112751_flip1,train
147842_flip1,train
128396_flip1,train
141182_flip1,train
77034_flip1,train
138387_flip1,train
119434_flip1,train
98004_flip1,train
105657_flip1,train
89399_flip1,train
130677_flip1,train
113134_flip1,train
102326_flip1,train
178271_flip1,train
168744_flip1,train
128355_flip1,train
89037_flip1,train
124611_flip1,train
147380_flip1,train
116601_flip1,train
146444_flip1,train
146445_flip1,train
145018_flip1,train
117038_flip1,train
172540_flip1,train
90291_flip1,train
134579_flip1,train
145968_flip1,train
133632_flip1,train
104096_flip1,train
113637_flip1,train
115649_flip1,train
152124_flip1,train
148326_flip1,train
103662_flip1,train
106607_flip1,train
142645_flip1,train
125488_flip1,train
130717_flip1,train
131211_flip1,train
126981_flip1,train
142640_flip1,train
122281_flip1,train
97419_flip1,train
125090_flip1,train
124585_flip1,train
130249_flip1,train
158802_flip1,train
88090_flip1,train
124619_flip1,train
122692_flip1,train
196340_flip1,train
129845_flip1,train
72853_flip1,train
135502_flip1,train
146626_flip1,train
115114_flip1,train
173120_flip1,train
138830_flip1,train
123608_flip1,train
101267_flip1,train
104228_flip1,train
140707_flip1,train
93750_flip1,train
118438_flip1,train
123112_flip1,train
113227_flip1,train
135075_flip1,train
134996_flip1,train
83823_flip1,train
99902_flip1,train
129821_flip1,train
148526_flip1,train
74291_flip1,train
79047_flip1,train
125547_flip1,train
136452_flip1,train
165906_flip1,train
126487_flip1,train
139767_flip1,train
139312_flip1,train
106557_flip1,train
174927_flip1,train
129859_flip1,train
136862_flip1,train
119320_flip1,train
134568_flip1,train
85710_flip1,train
85243_flip1,train
129289_flip1,train
77984_flip1,train
78457_flip1,train
141189_flip1,train
139285_flip1,train
123137_flip1,train
118462_flip1,train
135521_flip1,train
118503_flip1,train
148521_flip1,train
140206_flip1,train
105637_flip1,train
128348_flip1,train
134582_flip1,train
92252_flip1,train
132195_flip1,train
125066_flip1,train
126465_flip1,train
130282_flip1,train
61465_flip1,train
103665_flip1,train
126019_flip1,train
110310_flip1,train
135079_flip1,train
133128_flip1,train
153062_flip1,train
71428_flip1,train
118010_flip1,train
120845_flip1,train
137389_flip1,train
89005_flip1,train
116462_flip1,train
129832_flip1,train
84163_flip1,train
81894_flip1,train
148060_flip1,train
89033_flip1,train
102712_flip1,train
123189_flip1,train
146624_flip1,train
123159_flip1,train
126030_flip1,train
97052_flip1,train
62413_flip1,train
139793_flip1,train
134642_flip1,train
170188_flip1,train
132669_flip1,train
81899_flip1,train
175403_flip1,train
172575_flip1,train
84173_flip1,train
124129_flip1,train
120251_flip1,train
115632_flip1,train
119885_flip1,train
174928_flip1,train
20019_flip1,train
152621_flip1,train
181127_flip1,train
107461_flip1,train
67169_flip1,train
65262_flip1,train
135076_flip1,train
130275_flip1,train
126113_flip1,train
134120_flip1,train
135558_flip1,train
118907_flip1,train
118966_flip1,train
28118_flip1,train
90350_flip1,train
148054_flip1,train
118432_flip1,train
173497_flip1,train
135033_flip1,train
69075_flip1,train
145502_flip1,train
140254_flip1,train
127896_flip1,train
116575_flip1,train
104230_flip1,train
129798_flip1,train
98415_flip1,train
105180_flip1,train
128838_flip1,train
98518_flip1,train
120723_flip1,train
79999_flip1,train
89474_flip1,train
143580_flip1,train
120346_flip1,train
146422_flip1,train
148535_flip1,train
179703_flip1,train
131759_flip1,train
179224_flip1,train
117964_flip1,train
73352_flip1,train
20557_flip1,train
24315_flip1,train
91850_flip1,train
105046_flip1,train
141207_flip1,train
143084_flip1,train
86665_flip1,train
123187_flip1,train
131718_flip1,train
173017_flip1,train
143099_flip1,train
75725_flip1,train
126979_flip1,train
133579_flip1,train
123572_flip1,train
177330_flip1,train
130255_flip1,train
154993_flip1,train
159662_flip1,train
127857_flip1,train
108941_flip1,train
119401_flip1,train
120824_flip1,train
17643_flip1,train
132677_flip1,train
101799_flip1,train
99425_flip1,train
111778_flip1,train
117015_flip1,train
102274_flip1,train
113221_flip1,train
77153_flip1,train
108958_flip1,train
195943_flip1,train
196812_flip1,train
77037_flip1,train
120811_flip1,train
72858_flip1,train
166380_flip1,train
166381_flip1,train
102715_flip1,train
136961_flip1,train
192094_flip1,train
83804_flip1,train
124630_flip1,train
136509_flip1,train
103743_flip1,train
111845_flip1,train
88556_flip1,train
135058_flip1,train
82858_flip1,train
125557_flip1,train
99384_flip1,train
144045_flip1,train
146920_flip1,train
107459_flip1,train
99868_flip1,train
126942_flip1,train
128406_flip1,train
118357_flip1,train
142159_flip1,train
164043_flip1,train
168275_flip1,train
123673_flip1,train
114542_flip1,train
149756_flip1,train
130776_flip1,train
102247_flip1,train
120823_flip1,train
128401_flip1,train
197288_flip1,train
116562_flip1,train
90446_flip1,train
123631_flip1,train
114155_flip1,train
134640_flip1,train
102275_flip1,train
100336_flip1,train
152586_flip1,train
161616_flip1,train
154039_flip1,train
146907_flip1,train
121742_flip1,train
133123_flip1,train
125060_flip1,train
101854_flip1,train
130263_flip1,train
212977_flip1,train
123157_flip1,train
119835_flip1,train
168747_flip1,train
88074_flip1,train
145005_flip1,train
139308_flip1,train
117550_flip1,train
146893_flip1,train
130317_flip1,train
123654_flip1,train
123167_flip1,train
117482_flip1,train
139782_flip1,train
137885_flip1,train
139296_flip1,train
137882_flip1,train
196810_flip1,train
128893_flip1,train
20967_flip1,train
174444_flip1,train
68004_flip1,train
110415_flip1,train
115169_flip1,train
124600_flip1,train
17169_flip1,train
110856_flip1,train
128897_flip1,train
129379_flip1,train
159267_flip1,train
132183_flip1,train
142140_flip1,train
126533_flip1,train
117014_flip1,train
144987_flip1,train
131708_flip1,train
89483_flip1,train
86054_flip1,train
71452_flip1,train
121721_flip1,train
144059_flip1,train
126485_flip1,train
131210_flip1,train
105516_flip1,train
128393_flip1,train
86149_flip1,train
191227_flip1,train
103197_flip1,train
126964_flip1,train
168273_flip1,train
128389_flip1,train
161137_flip1,train
112231_flip1,train
122666_flip1,train
107896_flip1,train
138349_flip1,train
134554_flip1,train
90351_flip1,train
122245_flip1,train
159772_flip1,train
128867_flip1,train
118433_flip1,train
112232_flip1,train
124162_flip1,train
124621_flip1,train
113145_flip1,train
112706_flip1,train
159771_flip1,train
129797_flip1,train
115985_flip1,train
75240_flip1,train
139315_flip1,train
129369_flip1,train
138833_flip1,train
152624_flip1,train
136441_flip1,train
94672_flip1,train
100337_flip1,train
98427_flip1,train
116552_flip1,train
112789_flip1,train
185017_flip1,train
107889_flip1,train
91723_flip1,train
115493_flip1,train
101375_flip1,train
133121_flip1,train
77621_flip1,train
109361_flip1,train
65737_flip1,train
120287_flip1,train
175055_flip1,train
123178_flip1,train
104618_flip1,train
128331_flip1,train
110350_flip1,train
121241_flip1,train
115100_flip1,train
92327_flip1,train
136946_flip1,train
130319_flip1,train
132309_flip1,train
142165_flip1,train
121295_flip1,train
115108_flip1,train
84169_flip1,train
72337_flip1,train
129341_flip1,train
117019_flip1,train
20934_flip1,train
83331_flip1,train
126984_flip1,train
61464_flip1,train
116561_flip1,train
133158_flip1,train
85119_flip1,train
136963_flip1,train
106470_flip1,train
142607_flip1,train
106985_flip1,train
176481_flip1,train
145483_flip1,train
29067_flip1,train
165471_flip1,train
85542_flip1,train
123176_flip1,train
147391_flip1,train
134039_flip1,train
79526_flip1,train
125063_flip1,train
149964_flip1,train
133100_flip1,train
168358_flip1,train
117502_flip1,train
109890_flip1,train
123649_flip1,train
49578_flip1,train
101234_flip1,train
97526_flip1,train
135067_flip1,train
124082_flip1,train
51954_flip1,train
170649_flip1,train
196890_flip1,train
139319_flip1,train
124604_flip1,train
173045_flip1,train
111723_flip1,train
117076_flip1,train
138838_flip1,train
124641_flip1,train
177797_flip1,train
111720_flip1,train
94231_flip1,train
100376_flip1,train
195862_flip1,train
145684_flip1,train
83350_flip1,train
115511_flip1,train
108464_flip1,train
131675_flip1,train
59021_flip1,train
33840_flip1,train
72406_flip1,train
123214_flip1,train
145011_flip1,train
88563_flip1,train
116124_flip1,train
85241_flip1,train
133166_flip1,train
173971_flip1,train
141661_flip1,train
102691_flip1,train
121787_flip1,train
92728_flip1,train
133630_flip1,train
112196_flip1,train
170665_flip1,train
165946_flip1,train
123134_flip1,train
113701_flip1,train
126043_flip1,train
131706_flip1,train
127473_flip1,train
117032_flip1,train
135988_flip1,train
122215_flip1,train
119873_flip1,train
109469_flip1,train
113249_flip1,train
133157_flip1,train
131279_flip1,train
95038_flip1,train
78099_flip1,train
85123_flip1,train
130752_flip1,train
128423_flip1,train
104624_flip1,train
127917_flip1,train
165944_flip1,train
114082_flip1,train
116503_flip1,train
104684_flip1,train
135652_flip1,train
88012_flip1,train
127395_flip1,train
133104_flip1,train
148500_flip1,train
172175_flip1,train
134566_flip1,train
118367_flip1,train
125549_flip1,train
122697_flip1,train
89970_flip1,train
130328_flip1,train
86672_flip1,train
135519_flip1,train
108940_flip1,train
147851_flip1,train
135518_flip1,train
130886_flip1,train
98860_flip1,train
126478_flip1,train
168274_flip1,train
26218_flip1,train
178275_flip1,train
152110_flip1,train
143584_flip1,train
134080_flip1,train
176483_flip1,train
115167_flip1,train
108513_flip1,train
130741_flip1,train
88959_flip1,train
110349_flip1,train
98006_flip1,train
139766_flip1,train
61939_flip1,train
125033_flip1,train
112194_flip1,train
95148_flip1,train
144518_flip1,train
125983_flip1,train
147549_flip1,train
110325_flip1,train
133654_flip1,train
18594_flip1,train
135560_flip1,train
125535_flip1,train
134211_flip1,train
110365_flip1,train
111238_flip1,train
59490_flip1,train
117040_flip1,train
120770_flip1,train
120762_flip1,train
126938_flip1,train
127907_flip1,train
154513_flip1,train
130782_flip1,train
98481_flip1,train
103198_flip1,train
153091_flip1,train
103610_flip1,train
126972_flip1,train
109909_flip1,train
103136_flip1,train
89497_flip1,train
131834_flip1,train
101774_flip1,train
127006_flip1,train
94087_flip1,train
85702_flip1,train
138823_flip1,train
126990_flip1,train
131672_flip1,train
134591_flip1,train
132160_flip1,train
97566_flip1,train
137401_flip1,train
177908_flip1,train
129825_flip1,train
18117_flip1,train
117470_flip1,train
88558_flip1,train
119874_flip1,train
115116_flip1,train
134074_flip1,train
139320_flip1,train
121868_flip1,train
120835_flip1,train
128875_flip1,train
98474_flip1,train
142156_flip1,train
142167_flip1,train
187866_flip1,train
126549_flip1,train
78095_flip1,train
140729_flip1,train
75715_flip1,train
134040_flip1,train
124606_flip1,train
151610_flip1,train
134639_flip1,train
53248_flip1,train
133139_flip1,train
123132_flip1,train
98033_flip1,train
27165_flip1,train
161641_flip1,train
118494_flip1,train
121756_flip1,train
135028_flip1,train
162616_flip1,train
133629_flip1,train
133188_flip1,train
130237_flip1,train
111246_flip1,train
106586_flip1,train
120838_flip1,train
174470_flip1,train
117055_flip1,train
145970_flip1,train
139784_flip1,train
103190_flip1,train
95147_flip1,train
125036_flip1,train
99811_flip1,train
128840_flip1,train
79859_flip1,train
133109_flip1,train
129824_flip1,train
89971_flip1,train
109463_flip1,train
187865_flip1,train
81898_flip1,train
93749_flip1,train
99867_flip1,train
184541_flip1,train
108411_flip1,train
144993_flip1,train
119047_flip1,train
77630_flip1,train
131280_flip1,train
132686_flip1,train
137613_flip1,train
124110_flip1,train
125043_flip1,train
124581_flip1,train
86017_flip1,train
107455_flip1,train
158326_flip1,train
128804_flip1,train
113161_flip1,train
137391_flip1,train
73831_flip1,train
112770_flip1,train
106109_flip1,train
74630_flip1,train
105994_flip1,train
122694_flip1,train
127447_flip1,train
171596_flip1,train
146426_flip1,train
146889_flip1,train
171221_flip1,train
127059_flip1,train
81419_flip1,train
126483_flip1,train
140741_flip1,train
143119_flip1,train
145673_flip1,train
79860_flip1,train
109839_flip1,train
99899_flip1,train
116029_flip1,train
124617_flip1,train
103193_flip1,train
76204_flip1,train
126056_flip1,train
168743_flip1,train
86528_flip1,train
127956_flip1,train
151667_flip1,train
118496_flip1,train
77145_flip1,train
125980_flip1,train
105163_flip1,train
68479_flip1,train
134527_flip1,train
137407_flip1,train
86180_flip1,train
84754_flip1,train
136964_flip1,train
100285_flip1,train
102670_flip1,train
114216_flip1,train
75236_flip1,train
136460_flip1,train
134595_flip1,train
117987_flip1,train
66697_flip1,train
106042_flip1,train
94192_flip1,train
83349_flip1,train
89954_flip1,train
117951_flip1,train
106529_flip1,train
112181_flip1,train
145493_flip1,train
122715_flip1,train
119776_flip1,train
173556_flip1,train
120308_flip1,train
133618_flip1,train
120247_flip1,train
134609_flip1,train
21445_flip1,train
107532_flip1,train
145007_flip1,train
144989_flip1,train
41885_flip1,train
123138_flip1,train
88487_flip1,train
135500_flip1,train
140270_flip1,train
86491_flip1,train
106047_flip1,train
54795_flip1,train
124622_flip1,train
118442_flip1,train
82842_flip1,train
125988_flip1,train
105996_flip1,train
158247_flip1,train
75581_flip1,train
101755_flip1,train
146150_flip1,train
102183_flip1,train
82851_flip1,train
117013_flip1,train
171614_flip1,train
108468_flip1,train
168745_flip1,train
130272_flip1,train
106991_flip1,train
120807_flip1,train
82396_flip1,train
143562_flip1,train
114557_flip1,train
126023_flip1,train
134104_flip1,train
84733_flip1,train
103199_flip1,train
112659_flip1,train
177774_flip1,train
143573_flip1,train
122227_flip1,train
144036_flip1,train
132655_flip1,train
144057_flip1,train
135009_flip1,train
98954_flip1,train
177907_flip1,train
84757_flip1,train
103660_flip1,train
141186_flip1,train
136032_flip1,train
135505_flip1,train
124149_flip1,train
98471_flip1,train
115553_flip1,train
89496_flip1,train
114201_flip1,train
84256_flip1,train
72728_flip1,train
112639_flip1,train
126517_flip1,train
103201_flip1,train
127023_flip1,train
114629_flip1,train
125061_flip1,train
117058_flip1,train
80951_flip1,train
135946_flip1,train
126514_flip1,train
145023_flip1,train
109877_flip1,train
133607_flip1,train
132667_flip1,train
89877_flip1,train
131746_flip1,train
147578_flip1,train
75106_flip1,train
110360_flip1,train
129796_flip1,train
132181_flip1,train
129764_flip1,train
148812_flip1,train
125990_flip1,train
168269_flip1,train
113236_flip1,train
142174_flip1,train
190278_flip1,train
116583_flip1,train
85248_flip1,train
93761_flip1,train
103279_flip1,train
124618_flip1,train
187390_flip1,train
131246_flip1,train
143115_flip1,train
128898_flip1,train
115032_flip1,train
174032_flip1,train
117961_flip1,train
73710_flip1,train
123140_flip1,train
133110_flip1,train
126532_flip1,train
120777_flip1,train
129363_flip1,train
117047_flip1,train
106472_flip1,train
178276_flip1,train
141663_flip1,train
126486_flip1,train
127026_flip1,train
100893_flip1,train
125558_flip1,train
145953_flip1,train
197283_flip1,train
119812_flip1,train
119398_flip1,train
148331_flip1,train
135651_flip1,train
115583_flip1,train
146905_flip1,train
126037_flip1,train
94230_flip1,train
124147_flip1,train
109856_flip1,train
176468_flip1,train
137863_flip1,train
120833_flip1,train
129279_flip1,train
142158_flip1,train
80005_flip1,train
131689_flip1,train
100416_flip1,train
220612_flip1,train
122725_flip1,train
62358_flip1,train
222988_flip1,train
105102_flip1,train
131249_flip1,train
100823_flip1,train
139762_flip1,train
105528_flip1,train
218716_flip1,train
117489_flip1,train
146923_flip1,train
124166_flip1,train
125966_flip1,train
145473_flip1,train
132311_flip1,train
89952_flip1,train
71927_flip1,train
124155_flip1,train
136422_flip1,train
147828_flip1,train
86654_flip1,train
175871_flip1,train
172093_flip1,train
71928_flip1,train
95519_flip1,train
133259_flip1,train
191229_flip1,train
126958_flip1,train
159295_flip1,train
129789_flip1,train
94090_flip1,train
114198_flip1,train
143599_flip1,train
152108_flip1,train
124557_flip1,train
97042_flip1,train
113643_flip1,train
66216_flip1,train
129801_flip1,train
84645_flip1,train
174922_flip1,train
85230_flip1,train
28571_flip1,train
84291_flip1,train
106987_flip1,train
138816_flip1,train
114588_flip1,train
94701_flip1,train
117958_flip1,train
130887_flip1,train
94563_flip1,train
65736_flip1,train
131226_flip1,train
147565_flip1,train
93140_flip1,train
80363_flip1,train
128009_flip1,train
130753_flip1,train
114206_flip1,train
114208_flip1,train
117943_flip1,train
135047_flip1,train
123192_flip1,train
145677_flip1,train
127465_flip1,train
106590_flip1,train
119855_flip1,train
132623_flip1,train
131251_flip1,train
160691_flip1,train
145945_flip1,train
135516_flip1,train
87098_flip1,train
142132_flip1,train
167330_flip1,train
135563_flip1,train
107057_flip1,train
130719_flip1,train
150703_flip1,train
128848_flip1,train
131679_flip1,train
126041_flip1,train
135023_flip1,train
124599_flip1,train
120306_flip1,train
146635_flip1,train
82864_flip1,train
151662_flip1,train
171613_flip1,train
124596_flip1,train
116579_flip1,train
77155_flip1,train
125062_flip1,train
123200_flip1,train
135062_flip1,train
128836_flip1,train
126963_flip1,train
113660_flip1,train
89473_flip1,train
127478_flip1,train
71431_flip1,train
80474_flip1,train
114537_flip1,train
145498_flip1,train
195863_flip1,train
135976_flip1,train
108939_flip1,train
137892_flip1,train
112219_flip1,train
103667_flip1,train
177915_flip1,train
105138_flip1,train
116443_flip1,train
152109_flip1,train
101327_flip1,train
114196_flip1,train
145496_flip1,train
117524_flip1,train
112669_flip1,train
110356_flip1,train
115119_flip1,train
109317_flip1,train
110831_flip1,train
125092_flip1,train
118004_flip1,train
84300_flip1,train
127920_flip1,train
129351_flip1,train
136471_flip1,train
130775_flip1,train
144998_flip1,train
119438_flip1,train
117879_flip1,train
100292_flip1,train
85707_flip1,train
119388_flip1,train
179220_flip1,train
80473_flip1,train
88565_flip1,train
68480_flip1,train
115509_flip1,train
120326_flip1,train
71453_flip1,train
106083_flip1,train
141688_flip1,train
134606_flip1,train
123633_flip1,train
48628_flip1,train
127918_flip1,train
134073_flip1,train
133142_flip1,train
121307_flip1,train
103258_flip1,train
79383_flip1,train
107029_flip1,train
136940_flip1,train
176003_flip1,train
98946_flip1,train
126966_flip1,train
71929_flip1,train
101717_flip1,train
111311_flip1,train
124132_flip1,train
83809_flip1,train
136019_flip1,train
119445_flip1,train
139785_flip1,train
145976_flip1,train
106132_flip1,train
171140_flip1,train
99380_flip1,train
112316_flip1,train
128418_flip1,train
145210_flip1,train
111368_flip1,train
95039_flip1,train
98955_flip1,train
134995_flip1,train
100791_flip1,train
101742_flip1,train
163567_flip1,train
124565_flip1,train
134135_flip1,train
122632_flip1,train
115104_flip1,train
144539_flip1,train
28065_flip1,train
136028_flip1,train
115489_flip1,train
127921_flip1,train
148799_flip1,train
128378_flip1,train
74661_flip1,train
125112_flip1,train
135495_flip1,train
118842_flip1,train
133051_flip1,train
148499_flip1,train
141202_flip1,train
134572_flip1,train
135564_flip1,train
120348_flip1,train
144264_flip1,train
135484_flip1,train
171699_flip1,train
148797_flip1,train
94561_flip1,train
134547_flip1,train
108410_flip1,train
129318_flip1,train
142157_flip1,train
137850_flip1,train
138829_flip1,train
129376_flip1,train
136009_flip1,train
104659_flip1,train
173015_flip1,train
148517_flip1,train
138844_flip1,train
131228_flip1,train
139289_flip1,train
137392_flip1,train
101325_flip1,train
115158_flip1,train
73233_flip1,train
116102_flip1,train
135115_flip1,train
145014_flip1,train
115621_flip1,train
126983_flip1,train
101758_flip1,train
101720_flip1,train
126060_flip1,train
125059_flip1,train
127913_flip1,train
122738_flip1,train
116569_flip1,train
107943_flip1,train
179702_flip1,train
99392_flip1,train
85586_flip1,train
180175_flip1,train
127947_flip1,train
127476_flip1,train
138355_flip1,train
184930_flip1,train
107456_flip1,train
140730_flip1,train
120366_flip1,train
134571_flip1,train
127861_flip1,train
198792_flip1,train
87133_flip1,train
71926_flip1,train
127439_flip1,train
123652_flip1,train
139317_flip1,train
133648_flip1,train
114541_flip1,train
111263_flip1,train
124136_flip1,train
144072_flip1,train
67647_flip1,train
126523_flip1,train
127419_flip1,train
127449_flip1,train
92253_flip1,train
102216_flip1,train
93678_flip1,train
144519_flip1,train
145957_flip1,train
100851_flip1,train
116123_flip1,train
110787_flip1,train
144070_flip1,train
134546_flip1,train
142164_flip1,train
100335_flip1,train
138826_flip1,train
113166_flip1,train
122217_flip1,train
126005_flip1,train
122229_flip1,train
138818_flip1,train
122703_flip1,train
172654_flip1,train
100805_flip1,train
130314_flip1,train
107947_flip1,train
111847_flip1,train
128845_flip1,train
132208_flip1,train
112198_flip1,train
101709_flip1,train
69548_flip1,train
2400_flip1,train
99861_flip1,train
121237_flip1,train
116999_flip1,train
131361_flip1,train
145017_flip1,train
85715_flip1,train
16694_flip1,train
123162_flip1,train
166853_flip1,train
152561_flip1,train
122688_flip1,train
6680_flip1,train
113636_flip1,train
113225_flip1,train
110892_flip1,train
89479_flip1,train
117485_flip1,train
142632_flip1,train
173972_flip1,train
125010_flip1,train
127437_flip1,train
71919_flip1,train
51004_flip1,train
130276_flip1,train
171615_flip1,train
92799_flip1,train
145482_flip1,train
98473_flip1,train
141193_flip1,train
98478_flip1,train
81922_flip1,train
99866_flip1,train
130327_flip1,train
195942_flip1,train
132618_flip1,train
106946_flip1,train
116055_flip1,train
111713_flip1,train
125105_flip1,train
99850_flip1,train
107418_flip1,train
160241_flip1,train
86629_flip1,train
134086_flip1,train
152106_flip1,train
172075_flip1,train
107892_flip1,train
191727_flip1,train
153086_flip1,train
65260_flip1,train
127441_flip1,train
121294_flip1,train
74660_flip1,train
142162_flip1,train
153573_flip1,train
128433_flip1,train
74764_flip1,train
123160_flip1,train
114610_flip1,train
135947_flip1,train
126975_flip1,train
120322_flip1,train
152107_flip1,train
93275_flip1,train
135471_flip1,train
185018_flip1,train
122735_flip1,train
140267_flip1,train
132205_flip1,train
103735_flip1,train
94198_flip1,train
128334_flip1,train
111734_flip1,train
82384_flip1,train
138837_flip1,train
86055_flip1,train
96051_flip1,train
190753_flip1,train
144999_flip1,train
139301_flip1,train
160136_flip1,train
133105_flip1,train
132652_flip1,train
121751_flip1,train
109465_flip1,train
103754_flip1,train
94567_flip1,train
128899_flip1,train
123616_flip1,train
140208_flip1,train
126961_flip1,train
131194_flip1,train
170174_flip1,train
127405_flip1,train
135993_flip1,train
119909_flip1,train
134051_flip1,train
120812_flip1,train
121720_flip1,train
104229_flip1,train
86662_flip1,train
100332_flip1,train
171122_flip1,train
146902_flip1,train
137386_flip1,train
127858_flip1,train
124556_flip1,train
101283_flip1,train
121788_flip1,train
171149_flip1,train
125534_flip1,train
111711_flip1,train
141203_flip1,train
113621_flip1,train
162090_flip1,train
171698_flip1,train
118012_flip1,train
132631_flip1,train
153511_flip1,train
114554_flip1,train
135544_flip1,train
150694_flip1,train
137880_flip1,train
69065_flip1,train
131719_flip1,train
124559_flip1,train
126459_flip1,train
66688_flip1,train
70379_flip1,train
50519_flip1,train
128387_flip1,train
96466_flip1,train
200691_flip1,train
117967_flip1,train
101235_flip1,train
107898_flip1,train
127884_flip1,train
72381_flip1,train
121316_flip1,train
124561_flip1,train
150914_flip1,train
134105_flip1,train
139291_flip1,train
95178_flip1,train
131242_flip1,train
118935_flip1,train
129726_flip1,train
99817_flip1,train
107891_flip1,train
126504_flip1,train
131692_flip1,train
73708_flip1,train
133174_flip1,train
113265_flip1,train
142780_flip1,train
84258_flip1,train
71908_flip1,train
133261_flip1,train
101853_flip1,train
130250_flip1,train
64793_flip1,train
116007_flip1,train
95515_flip1,train
144535_flip1,train
124536_flip1,train
101801_flip1,train
123650_flip1,train
